,Item 1,Item 2,Equality,device1,device2
410,637,755,1,XiaomiRedmi5_J,XiaomiRedmi5_J
411,637,755,1,XiaomiRedmi5_J,XiaomiRedmi5_J
412,646,773,1,XiaomiRedmi5_J,XiaomiRedmi5_J
413,646,773,1,XiaomiRedmi5_J,XiaomiRedmi5_J
414,648,689,1,XiaomiRedmi5_J,XiaomiRedmi5_J
415,648,689,1,XiaomiRedmi5_J,XiaomiRedmi5_J
416,664,866,1,XiaomiRedmi5_J,XiaomiRedmi5_J
417,664,866,1,XiaomiRedmi5_J,XiaomiRedmi5_J
418,592,646,1,XiaomiRedmi5_J,XiaomiRedmi5_J
419,592,646,1,XiaomiRedmi5_J,XiaomiRedmi5_J
420,647,855,1,XiaomiRedmi5_J,XiaomiRedmi5_J
421,647,855,1,XiaomiRedmi5_J,XiaomiRedmi5_J
422,596,881,1,XiaomiRedmi5_J,XiaomiRedmi5_J
423,596,881,1,XiaomiRedmi5_J,XiaomiRedmi5_J
424,819,838,1,XiaomiRedmi5_J,XiaomiRedmi5_J
425,819,838,1,XiaomiRedmi5_J,XiaomiRedmi5_J
426,576,646,1,XiaomiRedmi5_J,XiaomiRedmi5_J
427,576,646,1,XiaomiRedmi5_J,XiaomiRedmi5_J
428,826,838,1,XiaomiRedmi5_J,XiaomiRedmi5_J
429,826,838,1,XiaomiRedmi5_J,XiaomiRedmi5_J
430,735,809,1,XiaomiRedmi5_J,XiaomiRedmi5_J
431,735,809,1,XiaomiRedmi5_J,XiaomiRedmi5_J
432,653,840,1,XiaomiRedmi5_J,XiaomiRedmi5_J
433,653,840,1,XiaomiRedmi5_J,XiaomiRedmi5_J
434,586,822,1,XiaomiRedmi5_J,XiaomiRedmi5_J
435,586,822,1,XiaomiRedmi5_J,XiaomiRedmi5_J
436,597,874,1,XiaomiRedmi5_J,XiaomiRedmi5_J
437,597,874,1,XiaomiRedmi5_J,XiaomiRedmi5_J
438,761,822,1,XiaomiRedmi5_J,XiaomiRedmi5_J
439,761,822,1,XiaomiRedmi5_J,XiaomiRedmi5_J
440,770,809,1,XiaomiRedmi5_J,XiaomiRedmi5_J
441,770,809,1,XiaomiRedmi5_J,XiaomiRedmi5_J
442,577,824,1,XiaomiRedmi5_J,XiaomiRedmi5_J
443,577,824,1,XiaomiRedmi5_J,XiaomiRedmi5_J
444,665,843,1,XiaomiRedmi5_J,XiaomiRedmi5_J
445,665,843,1,XiaomiRedmi5_J,XiaomiRedmi5_J
446,727,854,1,XiaomiRedmi5_J,XiaomiRedmi5_J
447,727,854,1,XiaomiRedmi5_J,XiaomiRedmi5_J
448,592,874,1,XiaomiRedmi5_J,XiaomiRedmi5_J
449,592,874,1,XiaomiRedmi5_J,XiaomiRedmi5_J
450,589,854,1,XiaomiRedmi5_J,XiaomiRedmi5_J
451,589,854,1,XiaomiRedmi5_J,XiaomiRedmi5_J
452,582,783,1,XiaomiRedmi5_J,XiaomiRedmi5_J
453,582,783,1,XiaomiRedmi5_J,XiaomiRedmi5_J
454,586,824,1,XiaomiRedmi5_J,XiaomiRedmi5_J
455,586,824,1,XiaomiRedmi5_J,XiaomiRedmi5_J
456,687,876,1,XiaomiRedmi5_J,XiaomiRedmi5_J
457,687,876,1,XiaomiRedmi5_J,XiaomiRedmi5_J
458,558,858,1,XiaomiRedmi5_J,XiaomiRedmi5_J
459,558,858,1,XiaomiRedmi5_J,XiaomiRedmi5_J
460,609,841,1,XiaomiRedmi5_J,XiaomiRedmi5_J
461,609,841,1,XiaomiRedmi5_J,XiaomiRedmi5_J
462,748,881,1,XiaomiRedmi5_J,XiaomiRedmi5_J
463,748,881,1,XiaomiRedmi5_J,XiaomiRedmi5_J
464,583,822,1,XiaomiRedmi5_J,XiaomiRedmi5_J
465,583,822,1,XiaomiRedmi5_J,XiaomiRedmi5_J
466,731,881,1,XiaomiRedmi5_J,XiaomiRedmi5_J
467,731,881,1,XiaomiRedmi5_J,XiaomiRedmi5_J
468,736,774,1,XiaomiRedmi5_J,XiaomiRedmi5_J
469,736,774,1,XiaomiRedmi5_J,XiaomiRedmi5_J
470,686,793,1,XiaomiRedmi5_J,XiaomiRedmi5_J
471,686,793,1,XiaomiRedmi5_J,XiaomiRedmi5_J
472,740,783,1,XiaomiRedmi5_J,XiaomiRedmi5_J
473,740,783,1,XiaomiRedmi5_J,XiaomiRedmi5_J
474,687,860,1,XiaomiRedmi5_J,XiaomiRedmi5_J
475,687,860,1,XiaomiRedmi5_J,XiaomiRedmi5_J
476,586,593,1,XiaomiRedmi5_J,XiaomiRedmi5_J
477,586,593,1,XiaomiRedmi5_J,XiaomiRedmi5_J
478,837,860,1,XiaomiRedmi5_J,XiaomiRedmi5_J
479,837,860,1,XiaomiRedmi5_J,XiaomiRedmi5_J
480,740,837,1,XiaomiRedmi5_J,XiaomiRedmi5_J
481,740,837,1,XiaomiRedmi5_J,XiaomiRedmi5_J
482,706,838,1,XiaomiRedmi5_J,XiaomiRedmi5_J
483,706,838,1,XiaomiRedmi5_J,XiaomiRedmi5_J
484,731,755,1,XiaomiRedmi5_J,XiaomiRedmi5_J
485,731,755,1,XiaomiRedmi5_J,XiaomiRedmi5_J
486,677,727,1,XiaomiRedmi5_J,XiaomiRedmi5_J
487,677,727,1,XiaomiRedmi5_J,XiaomiRedmi5_J
488,652,742,1,XiaomiRedmi5_J,XiaomiRedmi5_J
489,652,742,1,XiaomiRedmi5_J,XiaomiRedmi5_J
490,599,665,1,XiaomiRedmi5_J,XiaomiRedmi5_J
491,599,665,1,XiaomiRedmi5_J,XiaomiRedmi5_J
492,661,702,1,XiaomiRedmi5_J,XiaomiRedmi5_J
493,661,702,1,XiaomiRedmi5_J,XiaomiRedmi5_J
494,637,773,1,XiaomiRedmi5_J,XiaomiRedmi5_J
495,637,773,1,XiaomiRedmi5_J,XiaomiRedmi5_J
496,558,866,1,XiaomiRedmi5_J,XiaomiRedmi5_J
497,558,866,1,XiaomiRedmi5_J,XiaomiRedmi5_J
498,701,745,1,XiaomiRedmi5_J,XiaomiRedmi5_J
499,701,745,1,XiaomiRedmi5_J,XiaomiRedmi5_J
500,672,706,1,XiaomiRedmi5_J,XiaomiRedmi5_J
501,672,706,1,XiaomiRedmi5_J,XiaomiRedmi5_J
502,773,876,1,XiaomiRedmi5_J,XiaomiRedmi5_J
503,773,876,1,XiaomiRedmi5_J,XiaomiRedmi5_J
504,646,731,1,XiaomiRedmi5_J,XiaomiRedmi5_J
505,646,731,1,XiaomiRedmi5_J,XiaomiRedmi5_J
506,597,712,1,XiaomiRedmi5_J,XiaomiRedmi5_J
507,597,712,1,XiaomiRedmi5_J,XiaomiRedmi5_J
508,874,878,1,XiaomiRedmi5_J,XiaomiRedmi5_J
509,874,878,1,XiaomiRedmi5_J,XiaomiRedmi5_J
510,753,854,1,XiaomiRedmi5_J,XiaomiRedmi5_J
511,753,854,1,XiaomiRedmi5_J,XiaomiRedmi5_J
512,729,843,1,XiaomiRedmi5_J,XiaomiRedmi5_J
513,729,843,1,XiaomiRedmi5_J,XiaomiRedmi5_J
514,704,854,1,XiaomiRedmi5_J,XiaomiRedmi5_J
515,704,854,1,XiaomiRedmi5_J,XiaomiRedmi5_J
516,701,878,1,XiaomiRedmi5_J,XiaomiRedmi5_J
517,701,878,1,XiaomiRedmi5_J,XiaomiRedmi5_J
518,561,648,1,XiaomiRedmi5_J,XiaomiRedmi5_J
519,561,648,1,XiaomiRedmi5_J,XiaomiRedmi5_J
520,736,860,1,XiaomiRedmi5_J,XiaomiRedmi5_J
521,736,860,1,XiaomiRedmi5_J,XiaomiRedmi5_J
522,603,731,1,XiaomiRedmi5_J,XiaomiRedmi5_J
523,603,731,1,XiaomiRedmi5_J,XiaomiRedmi5_J
524,648,782,1,XiaomiRedmi5_J,XiaomiRedmi5_J
525,648,782,1,XiaomiRedmi5_J,XiaomiRedmi5_J
526,743,822,1,XiaomiRedmi5_J,XiaomiRedmi5_J
527,743,822,1,XiaomiRedmi5_J,XiaomiRedmi5_J
528,770,819,1,XiaomiRedmi5_J,XiaomiRedmi5_J
529,770,819,1,XiaomiRedmi5_J,XiaomiRedmi5_J
530,699,709,1,XiaomiRedmi5_J,XiaomiRedmi5_J
531,699,709,1,XiaomiRedmi5_J,XiaomiRedmi5_J
532,605,640,1,XiaomiRedmi5_J,XiaomiRedmi5_J
533,605,640,1,XiaomiRedmi5_J,XiaomiRedmi5_J
534,609,837,1,XiaomiRedmi5_J,XiaomiRedmi5_J
535,609,837,1,XiaomiRedmi5_J,XiaomiRedmi5_J
536,690,761,1,XiaomiRedmi5_J,XiaomiRedmi5_J
537,690,761,1,XiaomiRedmi5_J,XiaomiRedmi5_J
538,798,818,1,XiaomiRedmi5_J,XiaomiRedmi5_J
539,798,818,1,XiaomiRedmi5_J,XiaomiRedmi5_J
540,593,609,1,XiaomiRedmi5_J,XiaomiRedmi5_J
541,593,609,1,XiaomiRedmi5_J,XiaomiRedmi5_J
542,706,858,1,XiaomiRedmi5_J,XiaomiRedmi5_J
543,706,858,1,XiaomiRedmi5_J,XiaomiRedmi5_J
544,672,748,1,XiaomiRedmi5_J,XiaomiRedmi5_J
545,672,748,1,XiaomiRedmi5_J,XiaomiRedmi5_J
546,652,677,1,XiaomiRedmi5_J,XiaomiRedmi5_J
547,652,677,1,XiaomiRedmi5_J,XiaomiRedmi5_J
548,568,762,1,XiaomiRedmi5_J,XiaomiRedmi5_J
549,568,762,1,XiaomiRedmi5_J,XiaomiRedmi5_J
550,561,687,1,XiaomiRedmi5_J,XiaomiRedmi5_J
551,561,687,1,XiaomiRedmi5_J,XiaomiRedmi5_J
552,706,837,1,XiaomiRedmi5_J,XiaomiRedmi5_J
553,706,837,1,XiaomiRedmi5_J,XiaomiRedmi5_J
554,815,860,1,XiaomiRedmi5_J,XiaomiRedmi5_J
555,815,860,1,XiaomiRedmi5_J,XiaomiRedmi5_J
556,676,838,1,XiaomiRedmi5_J,XiaomiRedmi5_J
557,676,838,1,XiaomiRedmi5_J,XiaomiRedmi5_J
558,689,806,1,XiaomiRedmi5_J,XiaomiRedmi5_J
559,689,806,1,XiaomiRedmi5_J,XiaomiRedmi5_J
560,661,881,1,XiaomiRedmi5_J,XiaomiRedmi5_J
561,661,881,1,XiaomiRedmi5_J,XiaomiRedmi5_J
562,707,806,1,XiaomiRedmi5_J,XiaomiRedmi5_J
563,707,806,1,XiaomiRedmi5_J,XiaomiRedmi5_J
564,568,580,1,XiaomiRedmi5_J,XiaomiRedmi5_J
565,568,580,1,XiaomiRedmi5_J,XiaomiRedmi5_J
566,648,736,1,XiaomiRedmi5_J,XiaomiRedmi5_J
567,648,736,1,XiaomiRedmi5_J,XiaomiRedmi5_J
568,743,809,1,XiaomiRedmi5_J,XiaomiRedmi5_J
569,743,809,1,XiaomiRedmi5_J,XiaomiRedmi5_J
570,672,729,1,XiaomiRedmi5_J,XiaomiRedmi5_J
571,672,729,1,XiaomiRedmi5_J,XiaomiRedmi5_J
572,734,769,1,XiaomiRedmi5_J,XiaomiRedmi5_J
573,734,769,1,XiaomiRedmi5_J,XiaomiRedmi5_J
574,745,793,1,XiaomiRedmi5_J,XiaomiRedmi5_J
575,745,793,1,XiaomiRedmi5_J,XiaomiRedmi5_J
576,589,605,1,XiaomiRedmi5_J,XiaomiRedmi5_J
577,589,605,1,XiaomiRedmi5_J,XiaomiRedmi5_J
578,576,858,1,XiaomiRedmi5_J,XiaomiRedmi5_J
579,576,858,1,XiaomiRedmi5_J,XiaomiRedmi5_J
580,646,833,1,XiaomiRedmi5_J,XiaomiRedmi5_J
581,646,833,1,XiaomiRedmi5_J,XiaomiRedmi5_J
582,798,837,1,XiaomiRedmi5_J,XiaomiRedmi5_J
583,798,837,1,XiaomiRedmi5_J,XiaomiRedmi5_J
584,753,766,1,XiaomiRedmi5_J,XiaomiRedmi5_J
585,753,766,1,XiaomiRedmi5_J,XiaomiRedmi5_J
586,727,876,1,XiaomiRedmi5_J,XiaomiRedmi5_J
587,727,876,1,XiaomiRedmi5_J,XiaomiRedmi5_J
588,734,878,1,XiaomiRedmi5_J,XiaomiRedmi5_J
589,734,878,1,XiaomiRedmi5_J,XiaomiRedmi5_J
590,577,783,1,XiaomiRedmi5_J,XiaomiRedmi5_J
591,577,783,1,XiaomiRedmi5_J,XiaomiRedmi5_J
592,699,748,1,XiaomiRedmi5_J,XiaomiRedmi5_J
593,699,748,1,XiaomiRedmi5_J,XiaomiRedmi5_J
594,773,837,1,XiaomiRedmi5_J,XiaomiRedmi5_J
595,773,837,1,XiaomiRedmi5_J,XiaomiRedmi5_J
596,654,706,1,XiaomiRedmi5_J,XiaomiRedmi5_J
597,654,706,1,XiaomiRedmi5_J,XiaomiRedmi5_J
598,609,774,1,XiaomiRedmi5_J,XiaomiRedmi5_J
599,609,774,1,XiaomiRedmi5_J,XiaomiRedmi5_J
600,709,874,1,XiaomiRedmi5_J,XiaomiRedmi5_J
601,709,874,1,XiaomiRedmi5_J,XiaomiRedmi5_J
602,579,769,1,XiaomiRedmi5_J,XiaomiRedmi5_J
603,579,769,1,XiaomiRedmi5_J,XiaomiRedmi5_J
604,689,707,1,XiaomiRedmi5_J,XiaomiRedmi5_J
605,689,707,1,XiaomiRedmi5_J,XiaomiRedmi5_J
606,831,841,1,XiaomiRedmi5_J,XiaomiRedmi5_J
607,831,841,1,XiaomiRedmi5_J,XiaomiRedmi5_J
608,637,648,1,XiaomiRedmi5_J,XiaomiRedmi5_J
609,637,648,1,XiaomiRedmi5_J,XiaomiRedmi5_J
610,689,699,1,XiaomiRedmi5_J,XiaomiRedmi5_J
611,689,699,1,XiaomiRedmi5_J,XiaomiRedmi5_J
612,769,783,1,XiaomiRedmi5_J,XiaomiRedmi5_J
613,769,783,1,XiaomiRedmi5_J,XiaomiRedmi5_J
614,652,815,1,XiaomiRedmi5_J,XiaomiRedmi5_J
615,652,815,1,XiaomiRedmi5_J,XiaomiRedmi5_J
616,647,727,1,XiaomiRedmi5_J,XiaomiRedmi5_J
617,647,727,1,XiaomiRedmi5_J,XiaomiRedmi5_J
618,654,690,1,XiaomiRedmi5_J,XiaomiRedmi5_J
619,654,690,1,XiaomiRedmi5_J,XiaomiRedmi5_J
620,597,873,1,XiaomiRedmi5_J,XiaomiRedmi5_J
621,597,873,1,XiaomiRedmi5_J,XiaomiRedmi5_J
622,837,855,1,XiaomiRedmi5_J,XiaomiRedmi5_J
623,837,855,1,XiaomiRedmi5_J,XiaomiRedmi5_J
624,576,648,1,XiaomiRedmi5_J,XiaomiRedmi5_J
625,576,648,1,XiaomiRedmi5_J,XiaomiRedmi5_J
626,576,773,1,XiaomiRedmi5_J,XiaomiRedmi5_J
627,576,773,1,XiaomiRedmi5_J,XiaomiRedmi5_J
628,767,840,1,XiaomiRedmi5_J,XiaomiRedmi5_J
629,767,840,1,XiaomiRedmi5_J,XiaomiRedmi5_J
630,830,843,1,XiaomiRedmi5_J,XiaomiRedmi5_J
631,830,843,1,XiaomiRedmi5_J,XiaomiRedmi5_J
632,783,799,1,XiaomiRedmi5_J,XiaomiRedmi5_J
633,783,799,1,XiaomiRedmi5_J,XiaomiRedmi5_J
634,727,855,1,XiaomiRedmi5_J,XiaomiRedmi5_J
635,727,855,1,XiaomiRedmi5_J,XiaomiRedmi5_J
636,755,773,1,XiaomiRedmi5_J,XiaomiRedmi5_J
637,755,773,1,XiaomiRedmi5_J,XiaomiRedmi5_J
638,676,783,1,XiaomiRedmi5_J,XiaomiRedmi5_J
639,676,783,1,XiaomiRedmi5_J,XiaomiRedmi5_J
640,798,859,1,XiaomiRedmi5_J,XiaomiRedmi5_J
641,798,859,1,XiaomiRedmi5_J,XiaomiRedmi5_J
642,793,823,1,XiaomiRedmi5_J,XiaomiRedmi5_J
643,793,823,1,XiaomiRedmi5_J,XiaomiRedmi5_J
644,822,831,1,XiaomiRedmi5_J,XiaomiRedmi5_J
645,822,831,1,XiaomiRedmi5_J,XiaomiRedmi5_J
646,609,782,1,XiaomiRedmi5_J,XiaomiRedmi5_J
647,609,782,1,XiaomiRedmi5_J,XiaomiRedmi5_J
648,597,782,1,XiaomiRedmi5_J,XiaomiRedmi5_J
649,597,782,1,XiaomiRedmi5_J,XiaomiRedmi5_J
650,704,843,1,XiaomiRedmi5_J,XiaomiRedmi5_J
651,704,843,1,XiaomiRedmi5_J,XiaomiRedmi5_J
652,782,826,1,XiaomiRedmi5_J,XiaomiRedmi5_J
653,782,826,1,XiaomiRedmi5_J,XiaomiRedmi5_J
654,653,731,1,XiaomiRedmi5_J,XiaomiRedmi5_J
655,653,731,1,XiaomiRedmi5_J,XiaomiRedmi5_J
656,597,743,1,XiaomiRedmi5_J,XiaomiRedmi5_J
657,597,743,1,XiaomiRedmi5_J,XiaomiRedmi5_J
658,599,735,1,XiaomiRedmi5_J,XiaomiRedmi5_J
659,599,735,1,XiaomiRedmi5_J,XiaomiRedmi5_J
660,654,699,1,XiaomiRedmi5_J,XiaomiRedmi5_J
661,654,699,1,XiaomiRedmi5_J,XiaomiRedmi5_J
662,748,815,1,XiaomiRedmi5_J,XiaomiRedmi5_J
663,748,815,1,XiaomiRedmi5_J,XiaomiRedmi5_J
664,609,770,1,XiaomiRedmi5_J,XiaomiRedmi5_J
665,609,770,1,XiaomiRedmi5_J,XiaomiRedmi5_J
666,770,782,1,XiaomiRedmi5_J,XiaomiRedmi5_J
667,770,782,1,XiaomiRedmi5_J,XiaomiRedmi5_J
668,672,774,1,XiaomiRedmi5_J,XiaomiRedmi5_J
669,672,774,1,XiaomiRedmi5_J,XiaomiRedmi5_J
670,558,672,1,XiaomiRedmi5_J,XiaomiRedmi5_J
671,558,672,1,XiaomiRedmi5_J,XiaomiRedmi5_J
672,735,745,1,XiaomiRedmi5_J,XiaomiRedmi5_J
673,735,745,1,XiaomiRedmi5_J,XiaomiRedmi5_J
674,672,843,1,XiaomiRedmi5_J,XiaomiRedmi5_J
675,672,843,1,XiaomiRedmi5_J,XiaomiRedmi5_J
676,652,740,1,XiaomiRedmi5_J,XiaomiRedmi5_J
677,652,740,1,XiaomiRedmi5_J,XiaomiRedmi5_J
678,582,830,1,XiaomiRedmi5_J,XiaomiRedmi5_J
679,582,830,1,XiaomiRedmi5_J,XiaomiRedmi5_J
680,605,661,1,XiaomiRedmi5_J,XiaomiRedmi5_J
681,605,661,1,XiaomiRedmi5_J,XiaomiRedmi5_J
682,609,699,1,XiaomiRedmi5_J,XiaomiRedmi5_J
683,609,699,1,XiaomiRedmi5_J,XiaomiRedmi5_J
684,742,766,1,XiaomiRedmi5_J,XiaomiRedmi5_J
685,742,766,1,XiaomiRedmi5_J,XiaomiRedmi5_J
686,745,881,1,XiaomiRedmi5_J,XiaomiRedmi5_J
687,745,881,1,XiaomiRedmi5_J,XiaomiRedmi5_J
688,822,866,1,XiaomiRedmi5_J,XiaomiRedmi5_J
689,822,866,1,XiaomiRedmi5_J,XiaomiRedmi5_J
690,577,789,1,XiaomiRedmi5_J,XiaomiRedmi5_J
691,577,789,1,XiaomiRedmi5_J,XiaomiRedmi5_J
692,579,789,1,XiaomiRedmi5_J,XiaomiRedmi5_J
693,579,789,1,XiaomiRedmi5_J,XiaomiRedmi5_J
694,580,701,1,XiaomiRedmi5_J,XiaomiRedmi5_J
695,580,701,1,XiaomiRedmi5_J,XiaomiRedmi5_J
696,665,762,1,XiaomiRedmi5_J,XiaomiRedmi5_J
697,665,762,1,XiaomiRedmi5_J,XiaomiRedmi5_J
698,687,769,1,XiaomiRedmi5_J,XiaomiRedmi5_J
699,687,769,1,XiaomiRedmi5_J,XiaomiRedmi5_J
700,677,824,1,XiaomiRedmi5_J,XiaomiRedmi5_J
701,677,824,1,XiaomiRedmi5_J,XiaomiRedmi5_J
702,770,876,1,XiaomiRedmi5_J,XiaomiRedmi5_J
703,770,876,1,XiaomiRedmi5_J,XiaomiRedmi5_J
704,558,773,1,XiaomiRedmi5_J,XiaomiRedmi5_J
705,558,773,1,XiaomiRedmi5_J,XiaomiRedmi5_J
706,815,841,1,XiaomiRedmi5_J,XiaomiRedmi5_J
707,815,841,1,XiaomiRedmi5_J,XiaomiRedmi5_J
708,766,773,1,XiaomiRedmi5_J,XiaomiRedmi5_J
709,766,773,1,XiaomiRedmi5_J,XiaomiRedmi5_J
710,583,830,1,XiaomiRedmi5_J,XiaomiRedmi5_J
711,583,830,1,XiaomiRedmi5_J,XiaomiRedmi5_J
712,596,647,1,XiaomiRedmi5_J,XiaomiRedmi5_J
713,596,647,1,XiaomiRedmi5_J,XiaomiRedmi5_J
714,748,792,1,XiaomiRedmi5_J,XiaomiRedmi5_J
715,748,792,1,XiaomiRedmi5_J,XiaomiRedmi5_J
716,582,770,1,XiaomiRedmi5_J,XiaomiRedmi5_J
717,582,770,1,XiaomiRedmi5_J,XiaomiRedmi5_J
718,745,806,1,XiaomiRedmi5_J,XiaomiRedmi5_J
719,745,806,1,XiaomiRedmi5_J,XiaomiRedmi5_J
720,583,858,1,XiaomiRedmi5_J,XiaomiRedmi5_J
721,583,858,1,XiaomiRedmi5_J,XiaomiRedmi5_J
722,783,840,1,XiaomiRedmi5_J,XiaomiRedmi5_J
723,783,840,1,XiaomiRedmi5_J,XiaomiRedmi5_J
724,831,874,1,XiaomiRedmi5_J,XiaomiRedmi5_J
725,831,874,1,XiaomiRedmi5_J,XiaomiRedmi5_J
726,654,806,1,XiaomiRedmi5_J,XiaomiRedmi5_J
727,654,806,1,XiaomiRedmi5_J,XiaomiRedmi5_J
728,596,873,1,XiaomiRedmi5_J,XiaomiRedmi5_J
729,596,873,1,XiaomiRedmi5_J,XiaomiRedmi5_J
730,766,818,1,XiaomiRedmi5_J,XiaomiRedmi5_J
731,766,818,1,XiaomiRedmi5_J,XiaomiRedmi5_J
732,822,838,1,XiaomiRedmi5_J,XiaomiRedmi5_J
733,822,838,1,XiaomiRedmi5_J,XiaomiRedmi5_J
734,729,737,1,XiaomiRedmi5_J,XiaomiRedmi5_J
735,729,737,1,XiaomiRedmi5_J,XiaomiRedmi5_J
736,579,646,1,XiaomiRedmi5_J,XiaomiRedmi5_J
737,579,646,1,XiaomiRedmi5_J,XiaomiRedmi5_J
738,580,661,1,XiaomiRedmi5_J,XiaomiRedmi5_J
739,580,661,1,XiaomiRedmi5_J,XiaomiRedmi5_J
740,118,440,1,iPhoneXSMax_M,iPhoneXSMax_M
741,118,440,1,iPhoneXSMax_M,iPhoneXSMax_M
742,118,350,1,iPhoneXSMax_M,iPhoneXSMax_M
743,118,350,1,iPhoneXSMax_M,iPhoneXSMax_M
744,152,381,1,iPhoneXSMax_M,iPhoneXSMax_M
745,152,381,1,iPhoneXSMax_M,iPhoneXSMax_M
746,228,350,1,iPhoneXSMax_M,iPhoneXSMax_M
747,228,350,1,iPhoneXSMax_M,iPhoneXSMax_M
748,157,168,1,iPhoneXSMax_M,iPhoneXSMax_M
749,157,168,1,iPhoneXSMax_M,iPhoneXSMax_M
750,213,520,1,iPhoneXSMax_M,iPhoneXSMax_M
751,213,520,1,iPhoneXSMax_M,iPhoneXSMax_M
752,213,903,1,iPhoneXSMax_M,iPhoneXSMax_M
753,213,903,1,iPhoneXSMax_M,iPhoneXSMax_M
754,210,528,1,iPhoneXSMax_M,iPhoneXSMax_M
755,210,528,1,iPhoneXSMax_M,iPhoneXSMax_M
756,350,528,1,iPhoneXSMax_M,iPhoneXSMax_M
757,350,528,1,iPhoneXSMax_M,iPhoneXSMax_M
758,386,523,1,iPhoneXSMax_M,iPhoneXSMax_M
759,386,523,1,iPhoneXSMax_M,iPhoneXSMax_M
760,134,903,1,iPhoneXSMax_M,iPhoneXSMax_M
761,134,903,1,iPhoneXSMax_M,iPhoneXSMax_M
762,381,915,1,iPhoneXSMax_M,iPhoneXSMax_M
763,381,915,1,iPhoneXSMax_M,iPhoneXSMax_M
764,134,386,1,iPhoneXSMax_M,iPhoneXSMax_M
765,134,386,1,iPhoneXSMax_M,iPhoneXSMax_M
766,386,528,1,iPhoneXSMax_M,iPhoneXSMax_M
767,386,528,1,iPhoneXSMax_M,iPhoneXSMax_M
768,149,187,1,iPhoneXSMax_M,iPhoneXSMax_M
769,149,187,1,iPhoneXSMax_M,iPhoneXSMax_M
770,213,523,1,iPhoneXSMax_M,iPhoneXSMax_M
771,213,523,1,iPhoneXSMax_M,iPhoneXSMax_M
772,115,390,1,iPhoneXSMax_M,iPhoneXSMax_M
773,115,390,1,iPhoneXSMax_M,iPhoneXSMax_M
774,115,213,1,iPhoneXSMax_M,iPhoneXSMax_M
775,115,213,1,iPhoneXSMax_M,iPhoneXSMax_M
776,157,350,1,iPhoneXSMax_M,iPhoneXSMax_M
777,157,350,1,iPhoneXSMax_M,iPhoneXSMax_M
778,210,554,1,iPhoneXSMax_M,iPhoneXSMax_M
779,210,554,1,iPhoneXSMax_M,iPhoneXSMax_M
780,149,915,1,iPhoneXSMax_M,iPhoneXSMax_M
781,149,915,1,iPhoneXSMax_M,iPhoneXSMax_M
782,149,350,1,iPhoneXSMax_M,iPhoneXSMax_M
783,149,350,1,iPhoneXSMax_M,iPhoneXSMax_M
784,213,414,1,iPhoneXSMax_M,iPhoneXSMax_M
785,213,414,1,iPhoneXSMax_M,iPhoneXSMax_M
786,247,913,1,iPhoneXSMax_M,iPhoneXSMax_M
787,247,913,1,iPhoneXSMax_M,iPhoneXSMax_M
788,333,903,1,iPhoneXSMax_M,iPhoneXSMax_M
789,333,903,1,iPhoneXSMax_M,iPhoneXSMax_M
790,523,903,1,iPhoneXSMax_M,iPhoneXSMax_M
791,523,903,1,iPhoneXSMax_M,iPhoneXSMax_M
792,134,915,1,iPhoneXSMax_M,iPhoneXSMax_M
793,134,915,1,iPhoneXSMax_M,iPhoneXSMax_M
794,320,424,1,iPhoneXSMax_M,iPhoneXSMax_M
795,320,424,1,iPhoneXSMax_M,iPhoneXSMax_M
796,152,157,1,iPhoneXSMax_M,iPhoneXSMax_M
797,152,157,1,iPhoneXSMax_M,iPhoneXSMax_M
798,168,508,1,iPhoneXSMax_M,iPhoneXSMax_M
799,168,508,1,iPhoneXSMax_M,iPhoneXSMax_M
800,149,532,1,iPhoneXSMax_M,iPhoneXSMax_M
801,149,532,1,iPhoneXSMax_M,iPhoneXSMax_M
802,152,330,1,iPhoneXSMax_M,iPhoneXSMax_M
803,152,330,1,iPhoneXSMax_M,iPhoneXSMax_M
804,247,330,1,iPhoneXSMax_M,iPhoneXSMax_M
805,247,330,1,iPhoneXSMax_M,iPhoneXSMax_M
806,157,213,1,iPhoneXSMax_M,iPhoneXSMax_M
807,157,213,1,iPhoneXSMax_M,iPhoneXSMax_M
808,156,520,1,iPhoneXSMax_M,iPhoneXSMax_M
809,156,520,1,iPhoneXSMax_M,iPhoneXSMax_M
810,168,350,1,iPhoneXSMax_M,iPhoneXSMax_M
811,168,350,1,iPhoneXSMax_M,iPhoneXSMax_M
812,103,381,1,iPhoneXSMax_M,iPhoneXSMax_M
813,103,381,1,iPhoneXSMax_M,iPhoneXSMax_M
814,32,210,1,iPhoneXSMax_M,iPhoneXSMax_M
815,32,210,1,iPhoneXSMax_M,iPhoneXSMax_M
816,390,424,1,iPhoneXSMax_M,iPhoneXSMax_M
817,390,424,1,iPhoneXSMax_M,iPhoneXSMax_M
818,168,552,1,iPhoneXSMax_M,iPhoneXSMax_M
819,168,552,1,iPhoneXSMax_M,iPhoneXSMax_M
820,333,386,1,iPhoneXSMax_M,iPhoneXSMax_M
821,333,386,1,iPhoneXSMax_M,iPhoneXSMax_M
822,118,554,1,iPhoneXSMax_M,iPhoneXSMax_M
823,118,554,1,iPhoneXSMax_M,iPhoneXSMax_M
824,333,381,1,iPhoneXSMax_M,iPhoneXSMax_M
825,333,381,1,iPhoneXSMax_M,iPhoneXSMax_M
